name,city,rating,rating_count,cost,cuisine,main_city
CAFE DAY BREAK,MAHALAXMI MALABAR HILL,4.5,194.0,₹ 250,"Fast Food,Chinese",MUMBAI
GOWALIA TANK DAIRY FARM,MAHALAXMI MALABAR HILL,4.5,300.0,₹ 200,Fast Food,MUMBAI
MORBIWALA SUKHADIA FOODS,MAHALAXMI MALABAR HILL,4.5,194.0,₹ 200,"Sweets,Snacks",MUMBAI
TEMPTEVA CHOCOLATES,MAHALAXMI MALABAR HILL,4.5,194.0,₹ 500,Desserts,MUMBAI
MAD OVER DONUTS,MAHALAXMI MALABAR HILL,4.5,300.0,₹ 200,"Desserts,Sweets",MUMBAI
NRI - NAANS & ROLLS OF INDIA,MAHALAXMI MALABAR HILL,4.5,30.0,₹ 400,"Snacks,North Indian",MUMBAI
AL KUDDUS BIRYANI,VASHI,4.0,247.0,₹ 200,"Biryani,Chinese",MUMBAI
TEAFIT,VASHI,4.0,247.0,₹ 350,Beverages,MUMBAI
RED CHILLI RESTAURANT,VASHI,4.0,300.0,₹ 400,"North Indian,Mughlai",MUMBAI
POCKET FRIENDLY CAFE (PFC),VASHI,3.5,30.0,₹ 800,"North Indian,Kebabs",MUMBAI
CAKES & SWEET MEMORIES,VASHI,4.0,247.0,₹ 600,Bakery,MUMBAI
THE WOK TALES,VASHI,4.5,30.0,₹ 250,"Combo,Thalis",MUMBAI
THE FOOD MASTER,VASHI,4.0,247.0,₹ 300,"Indian,Chinese",MUMBAI
HOTEL ATITHI,VASHI,4.0,247.0,₹ 300,"Chinese,South Indian",MUMBAI
BHARAT A-ONE KOLKATA ROLL,VASHI,4.0,247.0,₹ 150,Indian,MUMBAI
SHETKARI DHABA,VASHI,4.0,247.0,₹ 300,"North Indian,Thalis",MUMBAI
ANURAG HOTEL,VASHI,4.0,300.0,₹ 350,"Indian,Chinese",MUMBAI
SUNLIGHT RESTAURANT,VASHI,4.0,247.0,₹ 300,"Indian,Chinese",MUMBAI
CHAATWICH,VASHI,4.5,300.0,₹ 200,"Healthy Food,Beverages",MUMBAI
DOTIVALA BAKERS,VASHI,4.0,247.0,₹ 100,"Bakery,Snacks",MUMBAI
HOTEL PRANVI,VASHI,4.0,247.0,₹ 400,"Biryani,Punjabi",MUMBAI
ZAIKEDAARKITCHEN,VASHI,4.0,247.0,₹ 450,Indian,MUMBAI
INDIAN HOUSE,VASHI,4.0,247.0,₹ 600,"North Indian,Italian",MUMBAI
SPARSHLEELA,VASHI,4.0,30.0,₹ 400,"Indian,Chinese",MUMBAI
BEFOODY,VASHI,4.0,247.0,₹ 150,"Indian,North Indian",MUMBAI
WOK IN FAST FOOD,VASHI,4.0,247.0,₹ 300,"Fast Food,Chinese",MUMBAI
MELTING MEMORIES,VASHI,4.0,247.0,₹ 350,"Bakery,Desserts",MUMBAI
ANY TIME CAKE,VASHI,4.0,247.0,₹ 600,Bakery,MUMBAI
SUKHAD HOME VEG MULTI-CUISINE RESTAURANT,VASHI,4.0,247.0,₹ 250,"Indian,Chinese",MUMBAI
URBAN ADDA CAFE,VASHI,4.0,247.0,₹ 500,"Chinese,Beverages",MUMBAI
FIFTY FIVE FOOD PLAZA,VASHI,4.0,247.0,₹ 350,Chinese,MUMBAI
HOTEL SUPRIMA MALWANI,VASHI,4.0,80.0,₹ 450,North Indian,MUMBAI
BANGALORE IYENGAR BAKERY,VASHI,5.0,30.0,₹ 300,Bakery,MUMBAI
SHIVKRUPA HOTEL,VASHI,4.0,247.0,₹ 350,"Chinese,North Indian",MUMBAI
RAJDHANI,VASHI,4.0,800.0,₹ 400,"Rajasthani,Thalis",MUMBAI
THE CAKE STUDIO,VASHI,4.0,247.0,₹ 1000,Bakery,MUMBAI
ASHISH SANDWICH,VASHI,4.0,247.0,₹ 450,"Snacks,Fast Food",MUMBAI
PIZZA HUT,VASHI,4.0,300.0,₹ 350,Pizzas,MUMBAI
GRAB AND MOVE,VASHI,4.0,247.0,₹ 500,Italian-American,MUMBAI
MINI GARDEN CHINESE,VASHI,4.0,247.0,₹ 300,"Tandoor,Chinese",MUMBAI
RANG DE BASANTI,VASHI,4.0,247.0,₹ 350,"Chinese,Punjabi",MUMBAI
HOTEL PRANALI,VASHI,4.0,247.0,₹ 200,"North Indian,Snacks",MUMBAI
BOWLS.COM,VASHI,4.0,247.0,₹ 179,Combo,MUMBAI
THE DAILY DOUGH,VASHI,4.0,247.0,₹ 300,Indian,MUMBAI
CHETAK SWEET POINT VASHI,VASHI,4.5,300.0,₹ 100,"Sweets,Snacks",MUMBAI
DHADKAN FAST FOOD CORNER,VASHI,4.0,247.0,₹ 350,"Chinese,Street Food",MUMBAI
MCDONALD'S,VASHI,4.5,3000.0,₹ 400,"Burgers,Beverages",MUMBAI
MEALFUL ROLLS - MEALS IN A ROLL,VASHI,5.0,30.0,₹ 250,"Fast Food,North Indian",MUMBAI
RAJASTHANI BHOJANAYALA,VASHI,4.0,247.0,₹ 500,"Rajasthani,Thalis",MUMBAI
RAMDEV PURE VEG RESTAURANT,VASHI,4.5,300.0,₹ 300,Indian,MUMBAI
GOLDEN SPOON,VASHI,4.0,247.0,₹ 350,"Indian,Chinese",MUMBAI
GOPAL KRISHNA FAST FOOD,VASHI,4.0,247.0,₹ 300,"Chinese,South Indian",MUMBAI
THE FOOD CITY,VASHI,4.0,247.0,₹ 300,Combo,MUMBAI
CAFE CREME - GHANSOLI,VASHI,4.0,247.0,₹ 300,Juices,MUMBAI
NAMRATHA VEG TREAT,VASHI,4.0,247.0,₹ 300,"South Indian,Chinese",MUMBAI
SAIRATNA HOTEL,VASHI,4.0,247.0,₹ 200,"North Indian,Chinese",MUMBAI
DADI KA KHAZANA,VASHI,4.0,3000.0,₹ 250,"North Indian,Rajasthani",MUMBAI
HUNGRY STOMACH,VASHI,4.5,30.0,₹ 300,"Chinese,Fast Food",MUMBAI
AMAR RESTAURANT,VASHI,4.0,247.0,₹ 200,"Chinese,Biryani",MUMBAI
CHETAK SWEET POINT GHANSOLI,VASHI,4.5,300.0,₹ 100,"Sweets,Snacks",MUMBAI
SHREE GANESH PURE VEG CHINESE,VASHI,4.0,247.0,₹ 250,Chinese,MUMBAI
GOLDEN PUNJAB,VASHI,4.5,300.0,₹ 1200,"North Indian,Chinese",MUMBAI
GET ME YUMMY,VASHI,4.0,247.0,₹ 200,"Fast Food,Pizzas",MUMBAI
VIPCY,VASHI,4.0,247.0,₹ 200,"Fast Food,Chaat",MUMBAI
CITIZEN CATERING SERVICES,VASHI,4.0,247.0,₹ 500,"North Indian,Mughlai",MUMBAI
KRSNA TASTY TREAT,VASHI,4.0,247.0,₹ 100,"North Indian,Street Food",MUMBAI
DRAGON CHINESE,VASHI,4.0,247.0,₹ 300,Chinese,MUMBAI
SHAWARMA HOUSE AND FAST FOOD,VASHI,4.0,247.0,₹ 250,"Arabian,Snacks",MUMBAI
99 PANCAKES,VASHI,4.0,247.0,₹ 300,"Desserts,Beverages",MUMBAI
MAULI TIFFIN SERVICE & SNACKS CENTER,VASHI,4.0,247.0,₹ 400,"Snacks,Indian",MUMBAI
CHINESE WOK (WOK EXPRESS),VASHI,4.0,300.0,₹ 250,"Chinese,Asian",MUMBAI
MH 43 SHAWARMA & SALAD,VASHI,4.0,247.0,₹ 200,"Arabian,Salads",MUMBAI
